AR	1980	6.9	1.931521	0	0	0	0	0	0	0	0
AR	1981	7.2	1.974081	0	0	0	0	0	0	0	0
AR	1982	6.8	1.916923	0	0	0	0	0	0	0	0
AR	1983	6.7	1.902107	0	0	0	0	0	0	0	0
AR	1984	6.5	1.871802	0	0	0	0	0	0	0	0
AR	1985	7	1.94591	0	0	0	0	0	0	0	0
AR	1986	7.1	1.960095	0	0	0	0	0	0	0	0
AR	1987	6.7	1.902107	0	0	0	0	0	0	0	0
AR	1988	7	1.94591	0	0	0	0	0	0	0	0
AZ	1956	5.5	1.704748	0	0	0	0	0	0	0	0
AZ	1957	4.8	1.568616	0	0	0	0	0	0	0	0
AZ	1958	5	1.609438	0	0	0	0	0	0	0	0
AZ	1959	5.2	1.648659	0	0	0	0	0	0	0	0
AZ	1960	3.7	1.308333	0	0	0	0	0	0	0	0
AZ	1961	5	1.609438	0	0	0	0	0	0	0	0
AZ	1962	5.3	1.667707	0	0	0	0	0	0	0	0
AZ	1963	5.6	1.722767	0	0	0	0	0	0	0	0
AZ	1964	5.7	1.740466	0	0	0	0	0	0	0	0
AZ	1965	5.4	1.686399	0	0	0	0	0	0	0	0
AZ	1966	5.7	1.740466	0	0	0	0	0	0	0	0
AZ	1967	6.2	1.824549	0	0	0	0	0	0	0	0
AZ	1968	6.4	1.856298	0	0	0	0	0	0	0	0
AZ	1969	7	1.94591	0	0	0	0	0	0	0	0
AZ	1970	7.2	1.974081	0	0	0	0	0	0	0	0
AZ	1971	7.7	2.04122	0	0	0	0	0	0	0	0
AZ	1972	6.6	1.88707	0	0	0	0	0	0	0	0
AZ	1973	6.6	1.88707	1	0	0	0	0	0	0	0
AZ	1974	7.6	2.028148	1	0	0	0	0	0	0	0
AZ	1975	7.7	2.04122	0	1	0	0	0	0	0	0
AZ	1976	8.1	2.091864	0	1	0	0	0	0	0	0
AZ	1977	6.8	1.916923	0	0	1	0	0	0	0	0
AZ	1978	6.9	1.931521	0	0	1	0	0	0	0	0
AZ	1979	7.6	2.028148	0	0	0	1	0	0	0	0
AZ	1980	7.3	1.987874	0	0	0	1	0	0	0	0
AZ	1981	7.5	2.014903	0	0	0	0	1	0	0	0
AZ	1982	7	1.94591	0	0	0	0	1	0	0	0
AZ	1983	6.7	1.902107	0	0	0	0	0	1	0	0
AZ	1984	6.6	1.88707	0	0	0	0	0	1	0	0
AZ	1985	6.6	1.88707	0	0	0	0	0	0	1	0
AZ	1986	7	1.94591	0	0	0	0	0	0	1	0
AZ	1987	7	1.94591	0	0	0	0	0	0	0	1
AZ	1988	7.1	1.960095	0	0	0	0	0	0	0	1
CA	1956	3.1	1.131402	0	0	0	0	0	0	0	0
CA	1957	3.1	1.131402	0	0	0	0	0	0	0	0
CA	1958	2.9	1.064711	0	0	0	0	0	0	0	0
CA	1959	3.1	1.131402	0	0	0	0	0	0	0	0
CA	1960	3.1	1.131402	0	0	0	0	0	0	0	0
CA	1961	3.1	1.131402	0	0	0	0	0	0	0	0
CA	1962	3.2	1.163151	0	0	0	0	0	0	0	0
CA	1963	3.2	1.163151	0	0	0	0	0	0	0	0
CA	1964	3.3	1.193922	0	0	0	0	0	0	0	0
CA	1965	3.8	1.335001	0	0	0	0	0	0	0	0
CA	1966	3.7	1.308333	0	0	0	0	0	0	0	0
CA	1967	3.7	1.308333	0	0	0	0	0	0	0	0
CA	1968	3.9	1.360977	0	0	0	0	0	0	0	0
CA	1969	4.2	1.435084	0	0	0	0	0	0	0	0
CA	1970	5.7	1.740466	1	0	0	0	0	0	0	0
CA	1971	5.3	1.667707	1	0	0	0	0	0	0	0
CA	1972	5.4	1.686399	0	1	0	0	0	0	0	0
CA	1973	5.6	1.722767	0	1	0	0	0	0	0	0
CA	1974	5.7	1.740466	0	0	1	0	0	0	0	0
CA	1975	6	1.791759	0	0	1	0	0	0	0	0
CA	1976	6.1	1.808289	0	0	0	1	0	0	0	0
CA	1977	5.9	1.774952	0	0	0	1	0	0	0	0
CA	1978	5.8	1.757858	0	0	0	0	1	0	0	0
CA	1979	5.9	1.774952	0	0	0	0	1	0	0	0
CA	1980	5.6	1.722767	0	0	0	0	0	1	0	0
CA	1981	5.5	1.704748	0	0	0	0	0	1	0	0
CA	1982	5.4	1.686399	0	0	0	0	0	0	1	0
CA	1983	5.1	1.629241	0	0	0	0	0	0	1	0
CA	1984	5.6	1.722767	0	0	0	0	0	0	0	1
CA	1985	5.2	1.648659	0	0	0	0	0	0	0	1
CA	1986	5.1	1.629241	0	0	0	0	0	0	0	1
CA	1987	4.9	1.589235	0	0	0	0	0	0	0	1
CA	1988	4.6	1.526056	0	0	0	0	0	0	0	1
CO	1956	3.5	1.252763	0	0	0	0	0	0	0	0
CO	1957	3	1.098612	0	0	0	0	0	0	0	0
CO	1958	3.4	1.223776	0	0	0	0	0	0	0	0
CO	1959	3.5	1.252763	0	0	0	0	0	0	0	0
CO	1960	2.7	.9932518	0	0	0	0	0	0	0	0
CO	1961	3.1	1.131402	0	0	0	0	0	0	0	0
CO	1962	3.6	1.280934	0	0	0	0	0	0	0	0
CO	1963	3.5	1.252763	0	0	0	0	0	0	0	0
CO	1964	3.2	1.163151	0	0	0	0	0	0	0	0
CO	1965	3.4	1.223776	0	0	0	0	0	0	0	0
CO	1966	3.7	1.308333	0	0	0	0	0	0	0	0
CO	1967	4	1.386294	0	0	0	0	0	0	0	0
CO	1968	4.2	1.435084	0	0	0	0	0	0	0	0
CO	1969	4.3	1.458615	0	0	0	0	0	0	0	0
CO	1970	4.7	1.547562	0	0	0	0	0	0	0	0
CO	1971	5.1	1.629241	1	0	0	0	0	0	0	0
CO	1972	5.2	1.648659	1	0	0	0	0	0	0	0
CO	1973	5.8	1.757858	0	1	0	0	0	0	0	0
CO	1974	5.9	1.774952	0	1	0	0	0	0	0	0
CO	1975	6.1	1.808289	0	0	1	0	0	0	0	0
CO	1976	6.7	1.902107	0	0	1	0	0	0	0	0
CO	1977	7.6	2.028148	0	0	0	1	0	0	0	0
CO	1978	6.7	1.902107	0	0	0	1	0	0	0	0
CO	1979	5.8	1.757858	0	0	0	0	1	0	0	0
CO	1980	6.4	1.856298	0	0	0	0	1	0	0	0
CO	1981	6.6	1.88707	0	0	0	0	0	1	0	0
CO	1982	6.1	1.808289	0	0	0	0	0	1	0	0
CO	1983	6.2	1.824549	0	0	0	0	0	0	1	0
CO	1984	5.8	1.757858	0	0	0	0	0	0	1	0
CO	1985	5.9	1.774952	0	0	0	0	0	0	0	1
CO	1986	5.8	1.757858	0	0	0	0	0	0	0	1
CO	1987	5.6	1.722767	0	0	0	0	0	0	0	1
CO	1988	5.7	1.740466	0	0	0	0	0	0	0	1
CT	1956	1.2	.1823216	0	0	0	0	0	0	0	0
CT	1957	1.2	.1823216	0	0	0	0	0	0	0	0
CT	1958	1	0	0	0	0	0	0	0	0	0
CT	1959	1.1	.0953102	0	0	0	0	0	0	0	0
CT	1960	1	0	0	0	0	0	0	0	0	0
CT	1961	1.1	.0953102	0	0	0	0	0	0	0	0
CT	1962	1.1	.0953102	0	0	0	0	0	0	0	0
CT	1963	1.2	.1823216	0	0	0	0	0	0	0	0
CT	1964	1.3	.2623642	0	0	0	0	0	0	0	0
CT	1965	1.3	.2623642	0	0	0	0	0	0	0	0
CT	1966	1.5	.4054651	0	0	0	0	0	0	0	0
CT	1967	1.6	.4700036	0	0	0	0	0	0	0	0
CT	1968	1.8	.5877866	0	0	0	0	0	0	0	0
CT	1969	1.9	.6418539	0	0	0	0	0	0	0	0
CT	1970	1.9	.6418539	0	0	0	0	0	0	0	0
CT	1971	2.3	.8329091	0	0	0	0	0	0	0	0
CT	1972	2.7	.9932518	0	0	0	0	0	0	0	0
CT	1973	2.6	.9555114	1	0	0	0	0	0	0	0
CT	1974	3.5	1.252763	1	0	0	0	0	0	0	0
CT	1975	4	1.386294	0	1	0	0	0	0	0	0
CT	1976	3.8	1.335001	0	1	0	0	0	0	0	0
CT	1977	4	1.386294	0	0	1	0	0	0	0	0
CT	1978	4.1	1.410987	0	0	1	0	0	0	0	0
CT	1979	4.6	1.526056	0	0	0	1	0	0	0	0
CT	1980	4.3	1.458615	0	0	0	1	0	0	0	0
CT	1981	4.3	1.458615	0	0	0	0	1	0	0	0
CT	1982	4.1	1.410987	0	0	0	0	1	0	0	0
CT	1983	3.8	1.335001	0	0	0	0	0	1	0	0
CT	1984	3.7	1.308333	0	0	0	0	0	1	0	0
CT	1985	3.5	1.252763	0	0	0	0	0	0	1	0
CT	1986	3.6	1.280934	0	0	0	0	0	0	1	0
CT	1987	3.8	1.335001	0	0	0	0	0	0	0	1
CT	1988	3.7	1.308333	0	0	0	0	0	0	0	1
DC	1956	1.4	.3364722	0	0	0	0	0	0	0	0
DC	1957	2.5	.9162908	0	0	0	0	0	0	0	0
DC	1958	1.5	.4054651	0	0	0	0	0	0	0	0
DC	1959	1.6	.4700036	0	0	0	0	0	0	0	0
DC	1960	1.5	.4054651	0	0	0	0	0	0	0	0
DC	1961	1.5	.4054651	0	0	0	0	0	0	0	0
DC	1962	1.5	.4054651	0	0	0	0	0	0	0	0
DC	1963	1.5	.4054651	0	0	0	0	0	0	0	0
DC	1964	1.5	.4054651	0	0	0	0	0	0	0	0
DC	1965	1.7	.5306283	0	0	0	0	0	0	0	0
DC	1966	2.3	.8329091	0	0	0	0	0	0	0	0
DC	1967	2.3	.8329091	0	0	0	0	0	0	0	0
DC	1968	2.7	.9932518	0	0	0	0	0	0	0	0
DC	1969	2.9	1.064711	0	0	0	0	0	0	0	0
DC	1970	3	1.098612	0	0	0	0	0	0	0	0
DC	1971	3.5	1.252763	0	0	0	0	0	0	0	0
DC	1972	4.5	1.504077	0	0	0	0	0	0	0	0
DC	1973	4.1	1.410987	0	0	0	0	0	0	0	0
DC	1974	4.4	1.481605	0	0	0	0	0	0	0	0
DC	1975	5.3	1.667707	0	0	0	0	0	0	0	0
DC	1976	4.4	1.481605	0	0	0	0	0	0	0	0
DC	1977	4.6	1.526056	0	0	0	0	0	0	0	0
DC	1978	5.1	1.629241	0	0	0	0	0	0	0	0
DC	1979	6.8	1.916923	0	0	0	0	0	0	0	0
